alt,ma,power,fuelFlow,TET,SFC,eff,P3,T3
4572,0.1,1200000,0.074274,1249.7,61.8951,0.374649,9.3379,629.14
4572,0.1,1300000,0.079888,1285,61.4522,0.377349,9.7212,639.43
4572,0.1,1400000,0.085688,1321.3,61.2059,0.378868,10.095,650.02
4572,0.2,100040,0.013801,734.98,137.9508,0.168096,3.3158,457.41
4572,0.2,200020,0.019913,810.64,99.5555,0.232925,4.3238,491.67
4572,0.2,300020,0.025536,871.33,85.1128,0.27245,5.0752,514.51
4572,0.2,400010,0.030956,923.31,77.3894,0.29964,5.7101,532.46
4572,0.2,500000,0.036266,970.62,72.5312,0.319709,6.2709,547.88
4572,0.2,600000,0.041542,1015.2,69.2363,0.334925,6.7772,561.7
4572,0.2,700000,0.046804,1056.5,66.8624,0.346816,7.2536,574.1
4572,0.2,800000,0.05206,1095.7,65.075,0.356342,7.7029,585.59
4572,0.2,900000,0.057373,1133.2,63.748,0.363759,8.1399,596.57
4572,0.2,1000000,0.062701,1169.3,62.7014,0.369831,8.5596,607.17
4572,0.2,1100000,0.068118,1204.7,61.9258,0.374463,8.97,617.55
4572,0.2,1200000,0.073699,1241.2,61.4154,0.377575,9.3643,628.18
4572,0.2,1300000,0.079283,1276.2,60.9873,0.380226,9.748,638.37
4572,0.2,1400000,0.084978,1310.9,60.6989,0.382032,10.126,648.49
4572,0.3,100040,0.013546,727.4,135.404,0.171257,3.3292,458.22
4572,0.3,200010,0.019583,804.08,97.9142,0.236829,4.3377,492.42
4572,0.3,300020,0.025109,863.99,83.6906,0.277079,5.0909,515
4572,0.3,400000,0.030471,915.45,76.1766,0.30441,5.7276,532.71
4572,0.3,500000,0.035712,961.63,71.4229,0.324671,6.2922,547.74
4572,0.3,600000,0.04095,1006,68.2498,0.339765,6.8005,561.48
4572,0.3,700000,0.046178,1047.1,65.9687,0.351514,7.2777,573.78
4572,0.3,800000,0.051373,1085.5,64.2162,0.361107,7.7311,585.13
4572,0.3,900000,0.05665,1122.6,62.9444,0.368403,8.1708,595.99
4572,0.3,1000000,0.06192,1158,61.92,0.374499,8.5929,606.37
4572,0.3,1100000,0.067269,1192.5,61.1536,0.379191,9.007,616.48
4572,0.3,1200000,0.072738,1227.2,60.6152,0.38256,9.4076,626.63
4572,0.3,1300000,0.07828,1261.9,60.2156,0.385099,9.7936,636.71
4572,0.3,1400000,0.083915,1295.7,59.9394,0.386873,10.175,646.56
4572,0.3,1500000,0.089626,1329.4,59.7509,0.388093,10.548,656.38
4572,0.4,100040,0.013182,716.94,131.7603,0.175993,3.3477,459.34
4572,0.4,200030,0.019073,794.2,95.3494,0.2432,4.357,493.42
4572,0.4,300020,0.024515,853.9,81.709,0.283799,5.1134,515.69
4572,0.4,400010,0.029807,904.96,74.5156,0.311196,5.7522,533.24
4572,0.4,500000,0.034984,950.52,69.9664,0.331429,6.319,547.97
4572,0.4,600000,0.040125,993.31,66.8744,0.346754,6.8333,561.24
4572,0.4,700000,0.045292,1034.1,64.7033,0.358389,7.3109,573.4
4572,0.4,800000,0.050426,1071.9,63.032,0.367892,7.7687,584.64
4572,0.4,900000,0.05564,1108.3,61.8227,0.375088,8.2128,595.34
4572,0.4,1000000,0.060839,1142.8,60.8386,0.381155,8.6391,605.43
4572,0.4,1100000,0.066118,1176.6,60.1071,0.385794,9.0558,615.33
4572,0.4,1200000,0.071452,1209.3,59.5435,0.389445,9.4637,624.92
4572,0.4,1300000,0.07688,1242.3,59.1388,0.39211,9.8567,634.53
4572,0.4,1400000,0.082464,1275.7,58.9027,0.393682,10.242,644.25
4572,0.4,1500000,0.088074,1308,58.7159,0.394934,10.62,653.65
4572,0.5,100040,0.012689,703.27,126.8349,0.182828,3.3722,460.68
4572,0.5,200030,0.018421,781.84,92.0936,0.251797,4.3821,494.74
4572,0.5,300020,0.023755,840.63,79.176,0.292878,5.1433,516.54
4572,0.5,400010,0.028963,892.04,72.4063,0.320261,5.7829,534.07
4572,0.5,500000,0.034049,936.65,68.0979,0.340523,6.3533,548.39
4572,0.5,600000,0.039066,977.63,65.1101,0.35615,6.8743,561.12
4572,0.5,700000,0.044157,1017.8,63.0812,0.367605,7.3548,573.03
4572,0.5,800000,0.049231,1055.3,61.5393,0.376815,7.8149,584.16
4572,0.5,900000,0.054359,1090.7,60.3985,0.383932,8.2654,594.7
4572,0.5,1000000,0.05948,1124.5,59.4801,0.389861,8.6963,604.61
4572,0.5,1100000,0.064678,1157.3,58.7979,0.394384,9.1183,614.18
4572,0.5,1200000,0.069909,1189,58.2576,0.398041,9.5285,623.47
4572,0.5,1300000,0.075193,1220,57.8407,0.40091,9.9303,632.53
4572,0.5,1400000,0.080604,1250.8,57.5741,0.402767,10.327,641.53
4572,0.5,1500000,0.086146,1282.6,57.4307,0.403773,10.708,650.76
4572,0.5,1600000,0.091706,1313.3,57.3161,0.404579,11.082,659.69
4876.8,0,100040,0.01373,739.64,137.2556,0.168947,3.2303,455.44
4876.8,0,200010,0.019818,816.15,99.0845,0.234032,4.2173,489.81
4876.8,0,300010,0.025471,878.52,84.9021,0.273126,4.9528,513.08
4876.8,0,400010,0.030893,931.65,77.232,0.30025,5.5755,531.29
4876.8,0,500000,0.036255,981.47,72.5086,0.319809,6.1208,547.29
4876.8,0,600000,0.041528,1026.7,69.2135,0.335035,6.6217,561.36
4876.8,0,700000,0.046836,1069.6,66.9092,0.346573,7.0869,573.97
4876.8,0,800000,0.052138,1109.9,65.1719,0.355812,7.5317,585.76
4876.8,0,900000,0.057486,1148.9,63.8737,0.363043,7.961,597.27
4876.8,0,1000000,0.062882,1186.6,62.8815,0.368772,8.3751,608.32
4876.8,0,1100000,0.068462,1225.5,62.2385,0.372582,8.7733,619.66
4876.8,0,1200000,0.074072,1262.9,61.7265,0.375672,9.1626,630.57
4876.8,0,1300000,0.079749,1299.8,61.3453,0.378007,9.5394,641.35
4876.8,0,1400000,0.085653,1338.8,61.1809,0.379022,9.9043,652.69
4876.8,0.1,100030,0.013672,738.16,136.6757,0.169664,3.2326,455.6
4876.8,0.1,200010,0.019748,814.63,98.7322,0.234867,4.2202,489.91
4876.8,0.1,300010,0.02539,877.03,84.6294,0.274006,4.956,513.15
4876.8,0.1,400010,0.030797,930.03,76.9904,0.301192,5.5789,531.34
4876.8,0.1,500000,0.036149,979.66,72.2968,0.320746,6.1249,547.25
4876.8,0.1,600000,0.041417,1024.8,69.0273,0.335938,6.6258,561.29
4876.8,0.1,700000,0.046715,1067.6,66.7354,0.347476,7.0922,573.88
4876.8,0.1,800000,0.052003,1107.8,65.0041,0.35673,7.5376,585.66
4876.8,0.1,900000,0.057339,1146.6,63.7105,0.363974,7.9669,597.1
4876.8,0.1,1000000,0.06271,1183.8,62.71,0.369781,8.3828,608.02
4876.8,0.1,1100000,0.068283,1222.7,62.0755,0.37356,8.7817,619.34
4876.8,0.1,1200000,0.073884,1260,61.5701,0.376627,9.1708,630.22
4876.8,0.1,1300000,0.079542,1296.6,61.1863,0.378989,9.5493,640.88
4876.8,0.1,1400000,0.085417,1335.1,61.012,0.380072,9.9156,652.12
4876.8,0.2,100040,0.013497,733.67,134.9164,0.171876,3.2402,456.07
4876.8,0.2,200010,0.019545,810.43,97.7182,0.237304,4.2281,490.3
4876.8,0.2,300000,0.025142,872.56,83.8045,0.276703,4.9658,513.42
4876.8,0.2,400010,0.030525,925.43,76.3109,0.303874,5.5891,531.48
4876.8,0.2,500000,0.035827,974.19,71.6528,0.323629,6.1379,547.14
4876.8,0.2,600000,0.041072,1019.3,68.4536,0.338754,6.6392,561.12
4876.8,0.2,700000,0.046339,1061.6,66.1992,0.35029,7.1088,573.64
4876.8,0.2,800000,0.051606,1101.6,64.5079,0.359474,7.5546,585.37
4876.8,0.2,900000,0.056912,1140,63.235,0.36671,7.9857,596.62
4876.8,0.2,1000000,0.062217,1176.6,62.2169,0.372711,8.4008,607.37
4876.8,0.2,1100000,0.067745,1214.3,61.5864,0.376527,8.8065,618.42
4876.8,0.2,1200000,0.07331,1251.3,61.0914,0.379578,9.1964,629.2
4876.8,0.2,1300000,0.078916,1287.1,60.705,0.381994,9.578,639.62
4876.8,0.2,1400000,0.084752,1324.5,60.537,0.383054,9.9509,650.51
4876.8,0.3,100040,0.013253,726.27,132.4781,0.17504,3.253,456.89
4876.8,0.3,200010,0.019188,803.36,95.9395,0.241704,4.2403,491.02
4876.8,0.3,300020,0.024725,865.26,82.4114,0.28138,4.9806,513.89
4876.8,0.3,400010,0.030058,917.66,75.1426,0.308599,5.6062,531.72
4876.8,0.3,500000,0.035287,965.17,70.5725,0.328583,6.1586,546.97
4876.8,0.3,600000,0.040499,1010.1,67.4985,0.343547,6.6622,560.91
4876.8,0.3,700000,0.045709,1051.9,65.2988,0.35512,7.1322,573.27
4876.8,0.3,800000,0.050939,1091.5,63.6734,0.364185,7.5823,584.9
4876.8,0.3,900000,0.056182,1128.9,62.4239,0.371475,8.0164,595.86
4876.8,0.3,1000000,0.061457,1165.3,61.4573,0.377318,8.434,606.54
4876.8,0.3,1100000,0.066857,1200.7,60.7789,0.381529,8.8481,616.94
4876.8,0.3,1200000,0.072377,1237.3,60.3142,0.384469,9.2394,627.61
4876.8,0.3,1300000,0.077947,1272.7,59.9594,0.386744,9.6235,637.91
4876.8,0.3,1400000,0.083603,1307.3,59.7163,0.388319,10.001,647.97
4876.8,0.4,100040,0.012897,715.72,128.9146,0.179878,3.2716,458
4876.8,0.4,200030,0.018732,794.25,93.6445,0.247627,4.259,492.05
4876.8,0.4,300020,0.024147,855.19,80.4852,0.288114,5.0026,514.57
4876.8,0.4,400000,0.029405,906.91,73.5109,0.315449,5.6305,532.12
4876.8,0.4,500000,0.034557,953.39,69.1138,0.335518,6.1871,546.98
4876.8,0.4,600000,0.039697,997.45,66.1615,0.35049,6.6935,560.61
4876.8,0.4,700000,0.044856,1039,64.0798,0.361876,7.1653,572.87
4876.8,0.4,800000,0.050002,1077.5,62.5024,0.371009,7.6208,584.32
4876.8,0.4,900000,0.055205,1114.6,61.3393,0.378043,8.0583,595.19
4876.8,0.4,1000000,0.060427,1150,60.4271,0.383751,8.4826,605.55
4876.8,0.4,1100000,0.065712,1184.5,59.7379,0.388178,8.8947,615.67
4876.8,0.4,1200000,0.071073,1218.1,59.2273,0.391524,9.2997,625.52
4876.8,0.4,1300000,0.076582,1253,58.9093,0.393638,9.686,635.67
4876.8,0.4,1400000,0.082182,1287.1,58.7017,0.39503,10.069,645.57
4876.8,0.4,1500000,0.087801,1319.9,58.5342,0.396161,10.443,655.14
4876.8,0.5,100040,0.012425,702.33,124.1945,0.186715,3.2952,459.35
4876.8,0.5,200030,0.018111,782.2,90.542,0.256113,4.2835,493.38
4876.8,0.5,300020,0.02341,842.16,78.0269,0.297192,5.0312,515.42
4876.8,0.5,400010,0.028587,894.11,71.4665,0.324473,5.6604,532.96
4876.8,0.5,500000,0.033657,939.68,67.3137,0.34449,6.2204,547.41
4876.8,0.5,600000,0.038672,981.64,64.4526,0.359783,6.7335,560.31
4876.8,0.5,700000,0.043754,1022.6,62.5057,0.370989,7.2082,572.48
4876.8,0.5,800000,0.048845,1060.8,61.0565,0.379795,7.6672,583.82
4876.8,0.5,900000,0.053944,1096.7,59.9376,0.386885,8.1114,594.46
4876.8,0.5,1000000,0.059075,1131.3,59.0752,0.392532,8.5375,604.57
4876.8,0.5,1100000,0.064289,1164.7,58.4442,0.396771,8.9574,614.34
4876.8,0.5,1200000,0.069541,1197.4,57.9507,0.400149,9.3635,623.9
4876.8,0.5,1300000,0.074858,1228.9,57.5829,0.402705,9.7646,633.16
4876.8,0.5,1400000,0.080361,1261.9,57.4008,0.403983,10.152,642.75
4876.8,0.5,1500000,0.085904,1294.2,57.2693,0.40491,10.53,652.13
4876.8,0.5,1600000,0.09147,1325.5,57.1688,0.405622,10.901,661.23
5181.6,0,100030,0.013419,738.03,134.1447,0.172865,3.1569,454.07
5181.6,0,200010,0.019462,816.56,97.3045,0.238313,4.1223,488.62
5181.6,0,300010,0.025066,879.73,83.5515,0.277541,4.8453,512.02
5181.6,0,400000,0.030467,934,76.1668,0.304449,5.458,530.43
5181.6,0,500000,0.035813,985.15,71.6255,0.323753,5.9917,546.62
5181.6,0,600000,0.041077,1031.2,68.4612,0.338716,6.4843,560.74
5181.6,0,700000,0.046366,1074.9,66.2366,0.350092,6.9441,573.6
5181.6,0,800000,0.051685,1116.4,64.6058,0.358929,7.3858,585.75
5181.6,0,900000,0.057021,1155.9,63.3566,0.366006,7.8101,597.4
5181.6,0,1000000,0.062496,1195.9,62.4961,0.371046,8.2177,609.07
5181.6,0,1100000,0.06808,1235.5,61.8905,0.374677,8.6134,620.64
5181.6,0,1200000,0.073678,1273.5,61.398,0.377682,8.9978,631.72
5181.6,0,1300000,0.079502,1313.5,61.1554,0.37918,9.3686,643.4
5181.6,0.1,100030,0.013364,736.59,133.5927,0.173579,3.1593,454.24
5181.6,0.1,200010,0.019394,815.06,96.9657,0.239146,4.1251,488.72
5181.6,0.1,300010,0.024986,878.23,83.2844,0.278431,4.8484,512.1
5181.6,0.1,400000,0.030334,931.83,75.8356,0.305779,5.4614,530.41
5181.6,0.1,500000,0.035706,983.31,71.4115,0.324723,5.9951,546.56
5181.6,0.1,600000,0.040963,1029.3,68.2712,0.339659,6.4886,560.68
5181.6,0.1,700000,0.046242,1072.9,66.0602,0.351027,6.9493,573.5
5181.6,0.1,800000,0.051555,1114.2,64.4436,0.359833,7.3919,585.62
5181.6,0.1,900000,0.056883,1153.7,63.2028,0.366897,7.8163,597.24
5181.6,0.1,1000000,0.062323,1193.1,62.3235,0.372074,8.2254,608.77
5181.6,0.1,1100000,0.067905,1232.7,61.7321,0.375638,8.6219,620.32
5181.6,0.1,1200000,0.073495,1270.5,61.2461,0.378619,9.0068,631.37
5181.6,0.1,1300000,0.07932,1310.2,61.0156,0.380049,9.3816,642.94
5181.6,0.2,100040,0.013198,732.23,131.9241,0.175775,3.1667,454.72
5181.6,0.2,200020,0.019183,810.45,95.9036,0.241794,4.1327,488.98
5181.6,0.2,300000,0.024751,873.8,82.5018,0.281072,4.8581,512.33
5181.6,0.2,400010,0.030095,927.54,75.2373,0.308211,5.4708,530.53
5181.6,0.2,500000,0.035398,977.89,70.7955,0.327548,6.0079,546.44
5181.6,0.2,600000,0.040628,1023.8,67.7127,0.342461,6.5015,560.49
5181.6,0.2,700000,0.045872,1066.9,65.5317,0.353858,6.9645,573.22
5181.6,0.2,800000,0.051155,1107.7,63.944,0.362645,7.4092,585.19
5181.6,0.2,900000,0.056456,1147,62.7289,0.369669,7.8353,596.75
5181.6,0.2,1000000,0.061837,1185,61.8367,0.375003,8.2497,607.92
5181.6,0.2,1100000,0.067379,1224.3,61.2538,0.378571,8.6456,619.35
5181.6,0.2,1200000,0.072945,1261.9,60.7873,0.381476,9.0322,630.33
5181.6,0.2,1300000,0.078642,1299.5,60.4935,0.383329,9.4108,641.29
5181.6,0.2,1400000,0.084505,1338.6,60.3605,0.384174,9.7738,652.71
5181.6,0.3,100040,0.012965,725.04,129.597,0.178931,3.1789,455.55
5181.6,0.3,200010,0.01887,803.9,94.3491,0.245778,4.1473,489.71
5181.6,0.3,300010,0.024345,866.53,81.1473,0.285763,4.8727,512.8
5181.6,0.3,400010,0.02965,919.89,74.1239,0.31284,5.4873,530.76
5181.6,0.3,500000,0.034876,968.91,69.751,0.332453,6.0282,546.25
5181.6,0.3,600000,0.040073,1014.6,66.7877,0.347204,6.5228,560.21
5181.6,0.3,700000,0.045258,1057,64.6549,0.358657,6.9896,572.81
5181.6,0.3,800000,0.050504,1097.5,63.1301,0.36732,7.4361,584.69
5181.6,0.3,900000,0.055754,1135.9,61.949,0.374323,7.8657,595.98
5181.6,0.3,1000000,0.061062,1173.1,61.0619,0.379761,8.2825,606.89
5181.6,0.3,1100000,0.066499,1210.4,60.4536,0.383582,8.6859,617.82
5181.6,0.3,1200000,0.072027,1247.7,60.0225,0.386337,9.0743,628.67
5181.6,0.3,1300000,0.077651,1284,59.7313,0.388221,9.4583,639.26
5181.6,0.3,1400000,0.083343,1320.5,59.531,0.389527,9.8299,650
5181.6,0.4,100040,0.012626,714.84,126.2096,0.183733,3.1965,456.69
5181.6,0.4,200010,0.018408,794.49,92.0322,0.251965,4.164,490.71
5181.6,0.4,300010,0.023786,856.51,79.2848,0.292476,4.8945,513.47
5181.6,0.4,400000,0.029014,909.15,72.5348,0.319694,5.5109,531.1
5181.6,0.4,500000,0.034147,956.54,68.2925,0.339553,6.0579,546.08
5181.6,0.4,600000,0.039297,1002,65.495,0.354056,6.5542,559.92
5181.6,0.4,700000,0.044427,1043.9,63.4672,0.365368,7.0228,572.39
5181.6,0.4,800000,0.049592,1083.4,61.9894,0.374079,7.4745,584.07
5181.6,0.4,900000,0.054782,1121.1,60.8693,0.380963,7.9074,595.11
5181.6,0.4,1000000,0.060029,1157.6,60.0287,0.386298,8.3278,605.78
5181.6,0.4,1100000,0.065325,1192.7,59.3868,0.390473,8.738,616.11
5181.6,0.4,1200000,0.070744,1228.3,58.9537,0.393342,9.1328,626.5
5181.6,0.4,1300000,0.076314,1264.2,58.703,0.395021,9.5201,636.94
5181.6,0.4,1400000,0.081907,1298.7,58.505,0.396358,9.8986,647
5181.6,0.4,1500000,0.087581,1333.3,58.3872,0.397158,10.266,657.11
5181.6,0.5,100040,0.012166,701.43,121.6121,0.19068,3.22,458.04
5181.6,0.5,200030,0.017805,782.53,89.0128,0.260512,4.1872,492.03
5181.6,0.5,300020,0.02307,843.7,76.8952,0.301565,4.9222,514.33
5181.6,0.5,400010,0.028217,896.23,70.5403,0.328733,5.5405,531.87
5181.6,0.5,500000,0.033268,942.75,66.5348,0.348523,6.0903,546.44
5181.6,0.5,600000,0.038296,986.13,63.8271,0.363309,6.5945,559.62
5181.6,0.5,700000,0.043357,1027.7,61.9378,0.374391,7.0645,571.96
5181.6,0.5,800000,0.04845,1066.4,60.5623,0.382894,7.5213,583.5
5181.6,0.5,900000,0.053553,1103.1,59.5035,0.389707,7.9598,594.31
5181.6,0.5,1000000,0.058723,1138.6,58.7228,0.394888,8.3856,604.68
5181.6,0.5,1100000,0.063929,1172.8,58.1172,0.399003,8.7988,614.69
5181.6,0.5,1200000,0.069186,1206,57.6547,0.402203,9.2021,624.42
5181.6,0.5,1300000,0.074609,1239.5,57.3916,0.404048,9.5993,634.21
5181.6,0.5,1400000,0.080132,1273.4,57.2369,0.405139,9.9813,644.08
5181.6,0.5,1500000,0.085675,1306.2,57.1167,0.405992,10.355,653.61
5486.4,0,100040,0.013126,736.92,131.2087,0.176733,3.0849,452.84
5486.4,0,200010,0.019114,817.03,95.5623,0.242658,4.0296,487.47
5486.4,0,300000,0.024684,881.18,82.28,0.28183,4.7417,511.03
5486.4,0,400000,0.030054,936.94,75.1345,0.308632,5.3402,529.72
5486.4,0,500000,0.035388,989.02,70.7753,0.327642,5.8661,545.99
5486.4,0,600000,0.040647,1036.1,67.7444,0.3423,6.3519,560.25
5486.4,0,700000,0.045908,1080.5,65.5825,0.353584,6.8047,573.28
5486.4,0,800000,0.051241,1123,64.0515,0.362036,7.2429,585.8
5486.4,0,900000,0.056593,1163.5,62.8806,0.368777,7.6644,597.71
5486.4,0,1000000,0.062124,1205.5,62.1235,0.373271,8.0649,609.95
5486.4,0,1100000,0.067708,1245.8,61.5528,0.376733,8.4569,621.73
5486.4,0,1200000,0.073425,1286.2,61.1878,0.37898,8.8381,633.53
5486.4,0,1300000,0.079275,1327.8,60.9804,0.380269,9.2006,645.63
5486.4,0.1,100030,0.01307,735.36,130.6568,0.17748,3.0874,452.97
5486.4,0.1,200010,0.019049,815.55,95.2378,0.243484,4.0323,487.56
5486.4,0.1,300010,0.0246,879.6,81.9983,0.282798,4.7443,511.09
5486.4,0.1,400000,0.029962,935.17,74.9055,0.309576,5.3441,529.7
5486.4,0.1,500000,0.035288,987.21,70.5751,0.328571,5.87,545.94
5486.4,0.1,600000,0.040536,1034.2,67.5595,0.343237,6.3562,560.17
5486.4,0.1,700000,0.045791,1078.5,65.4157,0.354486,6.81,573.19
5486.4,0.1,800000,0.051117,1120.9,63.8962,0.362916,7.2485,585.64
5486.4,0.1,900000,0.056429,1160.9,62.6992,0.369844,7.669,597.44
5486.4,0.1,1000000,0.061962,1202.7,61.9616,0.374247,8.0725,609.64
5486.4,0.1,1100000,0.067536,1242.9,61.396,0.377695,8.4649,621.39
5486.4,0.1,1200000,0.073181,1282.5,60.9838,0.380247,8.845,632.94
5486.4,0.1,1300000,0.079062,1324.1,60.8172,0.381289,9.2118,645.08
5486.4,0.2,100040,0.012907,730.9,129.0147,0.179739,3.0948,453.41
5486.4,0.2,200010,0.018852,811.1,94.253,0.246029,4.0404,487.85
5486.4,0.2,300010,0.024363,875.13,81.2087,0.285547,4.7528,511.31
5486.4,0.2,400000,0.029687,929.91,74.218,0.312444,5.3558,529.64
5486.4,0.2,500000,0.034975,981.7,69.9504,0.331505,5.881,545.78
5486.4,0.2,600000,0.040196,1028.4,66.994,0.346134,6.3681,559.95
5486.4,0.2,700000,0.045429,1072.4,64.8983,0.357312,6.8247,572.89
5486.4,0.2,800000,0.050723,1114.3,63.4041,0.365732,7.2656,585.19
5486.4,0.2,900000,0.056017,1154.2,62.241,0.372567,7.6873,596.93
5486.4,0.2,1000000,0.061468,1194.5,61.4682,0.377251,8.0949,608.72
5486.4,0.2,1100000,0.067019,1234.4,60.9267,0.380603,8.4888,620.39
5486.4,0.2,1200000,0.072607,1272.9,60.5057,0.383252,8.8724,631.59
5486.4,0.2,1300000,0.078416,1313.3,60.3202,0.38443,9.243,643.41
5486.4,0.3,100040,0.012683,723.81,126.7747,0.182914,3.1065,454.23
5486.4,0.3,200010,0.018537,803.87,92.6812,0.250201,4.0545,488.31
5486.4,0.3,300000,0.023981,867.94,79.9354,0.290096,4.7682,511.75
5486.4,0.3,400000,0.029247,922.2,73.1171,0.317148,5.371,529.83
5486.4,0.3,500000,0.034468,972.71,68.9364,0.336382,5.9011,545.57
5486.4,0.3,600000,0.039646,1019.2,66.0771,0.350937,6.3889,559.63
5486.4,0.3,700000,0.044828,1062.4,64.0405,0.362098,6.8498,572.44
5486.4,0.3,800000,0.050082,1103.7,62.6028,0.370414,7.2936,584.55
5486.4,0.3,900000,0.055324,1143.1,61.4716,0.37723,7.7172,596.12
5486.4,0.3,1000000,0.060651,1180.9,60.6509,0.382335,8.1325,607.26
5486.4,0.3,1100000,0.066164,1220.6,60.1495,0.385522,8.5279,618.8
5486.4,0.3,1200000,0.071716,1258.6,59.7635,0.388012,8.9144,629.9
5486.4,0.3,1300000,0.077384,1296.3,59.5261,0.389559,9.2943,640.88
5486.4,0.3,1400000,0.083191,1335.3,59.422,0.390242,9.656,652.27
5486.4,0.4,100040,0.012359,713.89,123.5426,0.1877,3.1234,455.39
5486.4,0.4,200010,0.018085,794.69,90.4178,0.256464,4.0709,489.38
5486.4,0.4,300010,0.023433,857.93,78.108,0.296883,4.7885,512.4
5486.4,0.4,400010,0.028631,911.54,71.5775,0.32397,5.394,530.16
5486.4,0.4,500000,0.033762,960.37,67.5224,0.343426,5.9296,545.36
5486.4,0.4,600000,0.0389,1006.7,64.8328,0.357673,6.4197,559.33
5486.4,0.4,700000,0.044,1049,62.8573,0.368914,6.883,571.95
5486.4,0.4,800000,0.049196,1089.7,61.4952,0.377086,7.331,583.9
5486.4,0.4,900000,0.054359,1127.8,60.3992,0.383928,7.7583,595.06
5486.4,0.4,1000000,0.059654,1165.5,59.6545,0.388721,8.1775,606.12
5486.4,0.4,1100000,0.06498,1201.6,59.0724,0.392551,8.5841,616.75
5486.4,0.4,1200000,0.070474,1239.2,58.7284,0.394851,8.9728,627.67
5486.4,0.4,1300000,0.076049,1275.6,58.4991,0.396398,9.3564,638.28
5486.4,0.4,1400000,0.08167,1311.3,58.3356,0.397509,9.73,648.68
5486.4,0.5,100040,0.011913,700.53,119.0846,0.194727,3.1466,456.74
5486.4,0.5,200010,0.017506,782.9,87.527,0.264935,4.0936,490.69
5486.4,0.5,300010,0.022736,845.28,75.784,0.305987,4.8157,513.26
5486.4,0.5,400010,0.027852,898.4,69.6291,0.333035,5.4234,530.79
5486.4,0.5,500000,0.032886,945.92,65.7722,0.352565,5.9635,545.5
5486.4,0.5,600000,0.037923,990.72,63.2051,0.366884,6.4582,558.98
5486.4,0.5,700000,0.042964,1032.8,61.3764,0.377815,6.924,571.48
5486.4,0.5,800000,0.048064,1072.3,60.08,0.385968,7.3783,583.23
5486.4,0.5,900000,0.053168,1109.8,59.0761,0.392527,7.8107,594.24
5486.4,0.5,1000000,0.058355,1145.9,58.3549,0.397378,8.2347,604.8
5486.4,0.5,1100000,0.063578,1181.1,57.7979,0.401207,8.6434,615.11
5486.4,0.5,1200000,0.068879,1215,57.3996,0.403991,9.0472,625.08
5486.4,0.5,1300000,0.07438,1250.8,57.2154,0.405292,9.4346,635.47
5486.4,0.5,1400000,0.079906,1285.3,57.0759,0.406282,9.813,645.5
5486.4,0.5,1500000,0.085509,1318.9,57.0063,0.406778,10.187,655.3
5791.2,0,100040,0.012845,736.04,128.393,0.180609,3.0142,451.68
5791.2,0,200010,0.018773,817.56,93.8572,0.247066,3.9391,486.34
5791.2,0,300000,0.024308,882.92,81.024,0.286199,4.6368,510.01
5791.2,0,400000,0.029671,940.26,74.1774,0.312615,5.2247,529.01
5791.2,0,500000,0.034961,992.92,69.9224,0.331638,5.7425,545.38
5791.2,0,600000,0.040208,1041.1,67.0133,0.346035,6.2187,559.77
5791.2,0,700000,0.045501,1086.6,65.002,0.356742,6.6719,573.13
5791.2,0,800000,0.050816,1130,63.5201,0.365065,7.103,585.91
5791.2,0,900000,0.056234,1172.7,62.4827,0.371126,7.5181,598.46
5791.2,0,1000000,0.061765,1215.4,61.7647,0.37544,7.9155,610.92
5791.2,0,1100000,0.067383,1256.8,61.2575,0.378549,8.3051,623.01
5791.2,0,1200000,0.073163,1299.8,60.9694,0.380337,8.6751,635.56
5791.2,0,1300000,0.079104,1342.9,60.8494,0.381087,9.0386,648.12
5791.2,0.1,100040,0.012791,734.51,127.8547,0.181369,3.0166,451.81
5791.2,0.1,200010,0.018711,816.11,93.5472,0.247885,3.9416,486.44
5791.2,0.1,300000,0.02423,881.37,80.764,0.28712,4.6396,510.06
5791.2,0.1,400000,0.02958,938.47,73.9494,0.313578,5.2283,528.98
5791.2,0.1,500000,0.034864,991.11,69.7272,0.332567,5.7464,545.33
5791.2,0.1,600000,0.0401,1039.1,66.8325,0.346971,6.2234,559.68
5791.2,0.1,700000,0.045354,1084.2,64.7918,0.357899,6.6747,572.95
5791.2,0.1,800000,0.050707,1127.9,63.3836,0.365851,7.1103,585.8
5791.2,0.1,900000,0.056085,1170,62.3162,0.372117,7.5252,598.16
5791.2,0.1,1000000,0.061603,1212.6,61.6028,0.376426,7.9228,610.6
5791.2,0.1,1100000,0.067176,1253.5,61.069,0.379717,8.3108,622.54
5791.2,0.1,1200000,0.073002,1296.5,60.835,0.381178,8.6874,635.11
5791.2,0.1,1300000,0.078847,1338.8,60.6513,0.382332,9.0461,647.43
5791.2,0.2,100040,0.012628,729.91,126.2274,0.183708,3.0241,452.2
5791.2,0.2,200010,0.018521,811.72,92.6005,0.250419,3.9495,486.72
5791.2,0.2,300000,0.023998,876.8,79.9925,0.289889,4.648,510.2
5791.2,0.2,400000,0.029307,933.19,73.2684,0.316493,5.2389,528.88
5791.2,0.2,500000,0.034571,985.72,69.1427,0.335378,5.7581,545.19
5791.2,0.2,600000,0.039784,1033.4,66.3059,0.349727,6.2378,559.46
5791.2,0.2,700000,0.04501,1078.2,64.3003,0.360635,6.6895,572.65
5791.2,0.2,800000,0.05031,1121.2,62.887,0.368739,7.1253,585.27
